year,polity_id,country_iso,population
700,Tibetan Empire,PAK,7668.267760159865
700,Tibetan Empire,TJK,21587.229315939894
700,Tibetan Empire,UZB,53.04362874795636
700,Yenisei Kyrgyz,RUS,22821.989083522
700,Tang Dynasty,CHN,34617522.05510122
700,Tang Dynasty,HKG,6948.1611645522835
700,Tang Dynasty,KAZ,2389.764465616329
700,Tang Dynasty,KGZ,316855.2928238086
700,Tang Dynasty,LAO,315.4386576820663
700,Tang Dynasty,MAC,196.8249958749382
700,Tang Dynasty,PRK,695532.7341665823
700,Tang Dynasty,RUS,32521.74827376118
700,Tang Dynasty,TJK,244.0585471914079
700,Tang Dynasty,VNM,729304.1901825075
700,Umayyad Caliphate,AFG,799404.7723744211
700,Umayyad Caliphate,ARE,183065.91421165544
700,Umayyad Caliphate,ARM,76791.30443818755
700,Umayyad Caliphate,AZE,200400.82991943887
700,Umayyad Caliphate,BHR,1243.9193051732545
700,Umayyad Caliphate,DZA,2262071.4054409736
700,Umayyad Caliphate,EGY,1551544.9957529153
700,Umayyad Caliphate,GEO,32430.77181173386
700,Umayyad Caliphate,IRN,3968143.8557770425
700,Umayyad Caliphate,IRQ,1136553.4597059123
700,Umayyad Caliphate,ISR,55719.60120205625
700,Umayyad Caliphate,JOR,230777.53372747137
700,Umayyad Caliphate,KWT,44987.869792390185
700,Umayyad Caliphate,LBN,23164.45584865651
700,Umayyad Caliphate,LBY,1648077.2486710988
700,Umayyad Caliphate,MAR,821284.9280155682
700,Umayyad Caliphate,OMN,808297.469043592
700,Umayyad Caliphate,PAK,529898.3764982064
700,Umayyad Caliphate,PSE,16021.01423254355
700,Umayyad Caliphate,QAT,28496.013487366174
700,Umayyad Caliphate,RUS,3739.6479146963766
700,Umayyad Caliphate,SAU,4970165.075199953
700,Umayyad Caliphate,SYR,481222.732077352
700,Umayyad Caliphate,TJK,173.57293550090625
700,Umayyad Caliphate,TKM,462166.76044735225
700,Umayyad Caliphate,TUN,281178.8221276135
700,Umayyad Caliphate,TUR,436125.67382892215
700,Umayyad Caliphate,UZB,745.9018481083656
700,Umayyad Caliphate,YEM,1165997.925517778
700,Kingdom of Mercia,GBR,137064.94559288025
700,Makuria,EGY,19133.100920459925
700,Makuria,SDN,48098.16600408524
750,Pyu City-States,MMR,557444.0329399109
750,Scandinavian minor kingdoms,DEU,5189.873291663477
750,Scandinavian minor kingdoms,DNK,87498.385847911
750,Scandinavian minor kingdoms,NOR,407945.30545526167
750,Scandinavian minor kingdoms,SWE,319627.2012367945
750,Kingdom of Brycheiniog,GBR,3261.278034210205
750,Kingdom of Morgannwg,GBR,2123.775393009186
750,Mayan City-States,BLZ,63123.88844067456
750,Mayan City-States,GTM,301964.46565538883
750,Mayan City-States,HND,18265.51339190021
750,Mayan City-States,MEX,634065.6447696737
750,Mayan City-States,SLV,10900.880577242173
750,Pandya Dynasty,IND,5503519.948667526
750,Zapotec Civilization,MEX,176568.3021621704
750,Alodia,SDN,283810.59004086256
750,Breton Kingdoms,FRA,242899.0569972992
750,Kingdom of Axum,ERI,71853.27803994068
750,Kingdom of Axum,ETH,119695.2327157585
750,Anurādhapura,LKA,674999.9992809743
750,Chámpa,LAO,128.22933523148117
750,Chámpa,VNM,101425.49326534779
750,Brythons,GBR,18885.01145553589
750,Kamarupa Kingdom,BGD,49680.363144245355
750,Kamarupa Kingdom,BTN,11388.656172015484
750,Kamarupa Kingdom,IND,2583710.2709151045
750,Kamarupa Kingdom,MMR,3505.6886226876463
750,Kamarupa Kingdom,NPL,743.2422914575922
750,Late Pallava Empire,IND,4890218.145475686
750,Haripuñjaya,LAO,5219.738366792935
750,Haripuñjaya,MMR,2041.3050472036152
750,Haripuñjaya,THA,174290.42139923587
750,Kingdom of East Anglia,GBR,27297.00458645821
750,Unified Silla,KOR,986526.8901381688
750,Unified Silla,PRK,427412.7550606532
750,Volga Bulgaria,RUS,46063.00414000824
750,Cyprus Condominium,CYP,196666.6673965454
750,Yenisei Kyrgyz,RUS,27409.2975480319
750,Makuria,EGY,19593.15922171358
750,Makuria,SDN,49254.69366979118
750,Kingdom of Powys,GBR,10416.53546142578
750,First Bulgarian Empire,BGR,231750.07289362868
750,First Bulgarian Empire,MDA,26732.662024039462
750,First Bulgarian Empire,ROU,209913.03722561628
750,First Bulgarian Empire,SRB,18005.661171317264
750,First Bulgarian Empire,UKR,166120.38857791317
750,Republic of Venice,HRV,18969.506845632055
750,Republic of Venice,ITA,41328.93590474306
750,Republic of Venice,SVN,134.9021554781554
750,Kingdom of Gwynedd,GBR,8733.272807836533
750,Classic Veracruz Culture,MEX,253439.559358418
750,Nara Japan,JPN,4007397.697729051
750,Cornwall,GBR,13738.216225624084
750,Water Chenla,KHM,594517.7834247138
750,Water Chenla,THA,64427.06458556011
750,Water Chenla,VNM,416071.63967962353
750,Kingdom of Sussex,GBR,17568.256616592407
750,Srivijaya,IDN,372151.851263731
750,Srivijaya,MYS,156534.97021371775
750,Srivijaya,SGP,495.88389650526113
750,Srivijaya,THA,75002.23063687603
750,Lavo Kingdom,MMR,846.744471754211
750,Lavo Kingdom,THA,363326.8389470472
750,Land Chenla,KHM,74081.19749224142
750,Land Chenla,LAO,73828.12245587955
750,Land Chenla,THA,93068.5383710693
750,Land Chenla,VNM,22773.083798977605
750,Turk Shahis,AFG,1689401.0651551734
750,Turk Shahis,PAK,89998.02925974998
750,Turk Shahis,TJK,602.145083751629
750,Saxons,DEU,831974.7443084621
750,Saxons,NLD,4053.8812499141955
750,Georgia,GEO,7495.384656830187
750,Georgia,RUS,3989.8277936145105
750,Karkota Dynasty,AFG,2058.1508102695293
750,Karkota Dynasty,IND,348849.7402295617
750,Karkota Dynasty,PAK,523480.579446724
750,Balhae,CHN,1210374.9724780454
750,Balhae,PRK,410731.2261505114
750,Balhae,RUS,48877.66768570525
750,Kingdom of Lazica,GEO,51345.32820205845
750,Kingdom of Lazica,TUR,3964.5462886794735
750,Magna Frisia,DEU,28741.14621375089
750,Magna Frisia,NLD,16895.263020772883
750,Kingdom of Kent,GBR,19137.35088300705
750,Galuh Kingdom,IDN,459539.3003959656
750,Kannauj-Varman Dynasty,CHN,143915.3408819193
750,Kannauj-Varman Dynasty,IND,33112724.22244967
750,Kannauj-Varman Dynasty,NPL,459399.0503937804
750,Kannauj-Varman Dynasty,PAK,136721.21521219768
750,Kingdom of Mercia,GBR,229469.29170656204
750,Mataram Kingdom,IDN,961849.137479782
750,Kingdom of Gwent,GBR,2612.831016540528
750,Sunda Kingdom,IDN,377024.6875190735
750,Duchy of Croatia,BIH,36125.18030226074
750,Duchy of Croatia,HRV,93158.64346659339
750,Byzantine Empire,ALB,83779.7175251847
750,Byzantine Empire,BGR,164446.3334095916
750,Byzantine Empire,BIH,1870.1851545852967
750,Byzantine Empire,GEO,3534.1868307540103
750,Byzantine Empire,GRC,867244.0584490816
750,Byzantine Empire,HRV,25558.36186324406
750,Byzantine Empire,ITA,765018.0908202594
750,Byzantine Empire,MLT,2048.8691892229403
750,Byzantine Empire,RUS,37600.858871884215
750,Byzantine Empire,SMR,200.88363482499165
750,Byzantine Empire,SVN,11473.64919544046
750,Byzantine Empire,TUR,4469803.852832069
750,Byzantine Empire,VAT,6.6341163503856
750,Avar Khaganate,AUT,17057.426867522394
750,Avar Khaganate,BIH,16255.627369459413
750,Avar Khaganate,HRV,132450.70749343408
750,Avar Khaganate,HUN,332502.567874883
750,Avar Khaganate,ROU,524416.1291538178
750,Avar Khaganate,SRB,93468.66122852475
750,Avar Khaganate,SVK,1287.101504093144
750,Avar Khaganate,SVN,2700.317912643402
750,Avar Khaganate,UKR,4325.246683410649
750,Oghuz Turks,KAZ,29899.76247858769
750,Oghuz Turks,TKM,2149.1462063221293
750,Oghuz Turks,UZB,5779.7382048885265
750,Tibetan Empire,BTN,197.6634212555814
750,Tibetan Empire,CHN,904855.6161025859
750,Tibetan Empire,IND,32479.62146090392
750,Tibetan Empire,MMR,8619.785698024114
750,Tibetan Empire,NPL,3530.03579264021
750,Nanzhao,CHN,582861.6184281546
750,Nanzhao,LAO,4427.962584136927
750,Nanzhao,MMR,3954.790003986919
750,Nanzhao,VNM,2359.6862277094865
750,Tang Dynasty,-99,1306.1946602940318
750,Tang Dynasty,CHN,29861745.287108503
750,Tang Dynasty,HKG,5548.207223765395
750,Tang Dynasty,IND,257.35101901425094
750,Tang Dynasty,KAZ,415083.7893560755
750,Tang Dynasty,KGZ,595825.7054691415
750,Tang Dynasty,LAO,251.8823322831303
750,Tang Dynasty,MAC,157.1676070932492
750,Tang Dynasty,MNG,33785.62263034325
750,Tang Dynasty,TJK,90.1079897018904
750,Tang Dynasty,VNM,582359.9482603094
750,Umayyad Caliphate,AND,1380.5829427480328
750,Umayyad Caliphate,ARE,251687.69090618438
750,Umayyad Caliphate,ARM,105750.7391754106
750,Umayyad Caliphate,AZE,275520.55419662205
750,Umayyad Caliphate,BHR,1710.1991866749634
750,Umayyad Caliphate,EGY,2133137.558675214
750,Umayyad Caliphate,ESP,1351789.9582987942
750,Umayyad Caliphate,FRA,80370.74596776295
750,Umayyad Caliphate,GEO,164200.8526997471
750,Umayyad Caliphate,IRN,271002.5891017441
750,Umayyad Caliphate,IRQ,1273364.2381463863
750,Umayyad Caliphate,ISR,76786.54725938212
750,Umayyad Caliphate,JOR,317283.885572147
750,Umayyad Caliphate,KWT,61851.454518964005
750,Umayyad Caliphate,LBN,32027.920943066674
750,Umayyad Caliphate,LBY,534398.1530924962
750,Umayyad Caliphate,OMN,1111285.6504443805
750,Umayyad Caliphate,PRT,249162.597177537
750,Umayyad Caliphate,PSE,22026.449301217177
750,Umayyad Caliphate,QAT,39177.66923215707
750,Umayyad Caliphate,RUS,9415.809467073186
750,Umayyad Caliphate,SAU,6852033.315775226
750,Umayyad Caliphate,SYR,661607.808147623
750,Umayyad Caliphate,TUR,959884.9781329008
750,Umayyad Caliphate,YEM,1603069.1826970715
750,Chalukya Dynasty,IND,22193213.69671804
750,Pala Empire,BGD,5618404.729829906
750,Pala Empire,IND,797043.5113599319
750,Kingdom of Northumbria,GBR,100288.58899390696
750,Kingdom of Italy,CHE,11167.604336384322
750,Kingdom of Italy,FRA,88731.58384920687
750,Kingdom of Italy,ITA,1850969.5664382332
750,Kingdom of Italy,SMR,452.14783662060194
750,Kingdom of Italy,SVN,25832.523066792106
750,Uyghur Khaganate,CHN,289668.6313540809
750,Uyghur Khaganate,KAZ,34998.83827989786
750,Uyghur Khaganate,MNG,530327.996012998
750,Uyghur Khaganate,RUS,150940.03876834107
750,Bavarians,AUT,446071.6813110895
750,Bavarians,CHE,27620.576785230383
750,Bavarians,DEU,224183.5042906853
750,Bavarians,HRV,400.90127793422903
750,Bavarians,HUN,1319.8825864534335
750,Bavarians,ITA,51878.62705730817
750,Bavarians,LIE,28.025586039227115
750,Bavarians,SVK,124.15769535016128
750,Bavarians,SVN,52545.54535149967
750,Dabuyid Dynasty,AZE,52414.11544432298
750,Dabuyid Dynasty,IRN,493697.85865748866
750,Kashmir,-99,9602.706716657385
750,Kashmir,CHN,3429.860502204612
750,Kashmir,IND,197134.65349394153
750,Kashmir,PAK,18497.781197301792
750,Emirate of Nekor,DZA,126.0686124280813
750,Emirate of Nekor,MAR,86478.75970521412
750,Kingdom of the Franks,AUT,1192.6677704373528
750,Kingdom of the Franks,BEL,298535.45218788815
750,Kingdom of the Franks,CHE,349189.0926702253
750,Kingdom of the Franks,CZE,147.88789297820242
750,Kingdom of the Franks,DEU,1275409.1402478963
750,Kingdom of the Franks,FRA,3027421.3162061903
750,Kingdom of the Franks,ITA,12419.609533274823
750,Kingdom of the Franks,LIE,1302.0269222715604
750,Kingdom of the Franks,LUX,25451.12341325716
750,Kingdom of the Franks,NLD,317654.7253776969
750,Abbasid Caliphate,AFG,714802.4738911144
750,Abbasid Caliphate,IRN,3102791.7984391944
750,Abbasid Caliphate,IRQ,169279.8830436129
750,Abbasid Caliphate,PAK,734794.5338115876
750,Abbasid Caliphate,TJK,2581.115520383042
750,Abbasid Caliphate,TKM,876475.6751631725
750,Abbasid Caliphate,UZB,104747.31519655438
750,Aquitaine,AND,415.99580604333266
750,Aquitaine,ESP,174849.71113548294
750,Aquitaine,FRA,1323478.430107433
750,Gurjara-Pratihara Dynasty,IND,9864535.523872439
750,Gurjara-Pratihara Dynasty,PAK,530658.505105434
750,Kingdom of Asturias,ESP,795566.2694437914
750,Kingdom of Asturias,PRT,31768.38546152777
750,Kimek-Kipchak confederation,KAZ,503669.5880472133
750,Kimek-Kipchak confederation,RUS,21888.621077221425
750,Fihrids,DZA,446030.73782192374
750,Fihrids,LBY,570004.8207956648
750,Fihrids,TUN,598566.0593412851
750,Turks,AFG,16830.844251654366
750,Turks,CHN,122373.00333632955
750,Turks,KAZ,387424.3979513161
750,Turks,KGZ,182840.0776128973
750,Turks,PAK,37325.122769342815
750,Turks,TJK,228339.68487405722
750,Turks,TKM,33169.78920697213
750,Turks,UZB,255078.11549525603
750,Strathclyde,GBR,14452.368927642705
750,Dál Riata,GBR,57168.73295137286
750,Khazaria,AZE,111.92180915623254
750,Khazaria,GEO,323.53298112112566
750,Khazaria,KAZ,62758.21566197292
750,Khazaria,RUS,345859.8303118008
750,Khazaria,UKR,71351.93294853199
800,Pyu City-States,MMR,573371.0050582886
800,Kingdom of Brycheiniog,GBR,3871.110523223877
800,Kingdom of Morgannwg,GBR,2520.9041175842285
800,Mayan City-States,BLZ,65337.486114470055
800,Mayan City-States,GTM,312553.60797940573
800,Mayan City-States,HND,18906.039489923947
800,Mayan City-States,MEX,656300.7489587147
800,Mayan City-States,SLV,11283.147330513939
800,Pandya Dynasty,IND,5603583.942974091
800,Zapotec Civilization,MEX,181284.33554077148
800,Alodia,SDN,288463.2225410193
800,Kingdom of Axum,ERI,78310.47573687014
800,Kingdom of Axum,ETH,130451.81616065027
800,Anurādhapura,LKA,699999.9993289411
800,Chámpa,LAO,132.94294420676638
800,Chámpa,VNM,105153.8142031054
800,Brythons,GBR,22416.355073452
800,Haripuñjaya,LAO,5371.135258783883
800,Haripuñjaya,MMR,2100.5124668164763
800,Haripuñjaya,THA,179345.66100118725
800,Unified Silla,KOR,1134562.5039105432
800,Unified Silla,PRK,491549.18171262584
800,Volga Bulgaria,RUS,47769.08749066293
800,Cyprus Condominium,CYP,200000.0006790161
800,Makuria,EGY,20053.217522967236
800,Makuria,SDN,50411.221335497125
800,Kingdom of Powys,GBR,12364.34288406372
800,First Bulgarian Empire,BGR,235661.47196616908
800,First Bulgarian Empire,MDA,27183.846820409977
800,First Bulgarian Empire,ROU,213455.87822180992
800,First Bulgarian Empire,SRB,18309.554609306786
800,First Bulgarian Empire,UKR,168924.11211379286
800,Republic of Venice,HRV,21259.366249643954
800,Republic of Venice,ITA,46317.86119992395
800,Republic of Venice,SVN,151.18655189694047
800,Kingdom of Gwynedd,GBR,10366.323820114136
800,Classic Veracruz Culture,MEX,260208.7783691287
800,Cornwall,GBR,16307.150974273682
800,Srivijaya,IDN,394919.0427330502
800,Srivijaya,MYS,166111.33434141974
800,Srivijaya,SGP,526.2206624784783
800,Srivijaya,THA,79590.65372206896
800,Lavo Kingdom,MMR,870.9371708084722
800,Lavo Kingdom,THA,373707.6057145844
800,Turk Shahis,AFG,1669072.5496556447
800,Turk Shahis,PAK,88915.08550502599
800,Turk Shahis,TJK,594.8994888952735
800,Balhae,CHN,1123782.6924330576
800,Balhae,PRK,381346.8170485697
800,Balhae,RUS,45380.8763735706
800,Galuh Kingdom,IDN,471678.0748977661
800,Mataram Kingdom,IDN,987256.4726667404
800,Sunda Kingdom,IDN,386983.8295249939
800,Kingdom of Northumbria,GBR,119041.73965263368
800,Strathclyde,GBR,17154.844396606088
800,Dál Riata,GBR,67858.82119256258
800,Kamarupa Kingdom,BGD,21900.661061015075
800,Kamarupa Kingdom,IND,1516313.331109333
800,Kamarupa Kingdom,MMR,3844.56974123485
800,Kingdom of Asturias,ESP,824041.0003635301
800,Kingdom of Asturias,PRT,32873.1451671705
800,Duchy of Naples,ITA,216644.2925415039
800,Principality of Serbia,ALB,2097.2494252818146
800,Principality of Serbia,BIH,36564.80442102571
800,Principality of Serbia,HRV,763.787306905297
800,Principality of Serbia,MNE,74423.25955125873
800,Principality of Serbia,SRB,44741.62362070852
800,Tang Dynasty,CHN,26446721.50560903
800,Tang Dynasty,HKG,7080.345679088017
800,Tang Dynasty,LAO,321.43968512573446
800,Tang Dynasty,MAC,200.56947098310917
800,Tang Dynasty,VNM,497668.9671724607
800,Karkota Dynasty,AFG,5907.953988763093
800,Karkota Dynasty,IND,417007.02398762107
800,Karkota Dynasty,PAK,566966.0158263121
800,Kashmir,-99,18977.581144463733
800,Kashmir,CHN,6878.987443882263
800,Kashmir,IND,637564.1664987563
800,Kashmir,PAK,35036.329190174045
800,Breton Kingdoms,FRA,249127.23817253116
800,Rustamid dynasty,DZA,644289.0384564187
800,Rustamid dynasty,LBY,174121.46315545964
800,Rustamid dynasty,TUN,116745.52566270047
800,Khazaria,AZE,115.93624972154933
800,Khazaria,GEO,318.582020378467
800,Khazaria,KAZ,65009.24366678867
800,Khazaria,RUS,358218.95934674237
800,Khazaria,UKR,73911.20264048729
800,Georgia,GEO,59223.19480904539
800,Georgia,RUS,6945.4161769715565
800,Georgia,TUR,182.19965920571326
800,Oghuz Turks,KAZ,30930.78877628542
800,Oghuz Turks,TKM,2223.2546965786078
800,Oghuz Turks,UZB,5979.039523329295
800,Kingdom of Gwent,GBR,3101.4091873168945
800,Byzantine Empire,ALB,123385.30477874872
800,Byzantine Empire,BGR,165117.98655898814
800,Byzantine Empire,BIH,2098.991845544921
800,Byzantine Empire,GEO,329.95737289970634
800,Byzantine Empire,GRC,1011898.1987326868
800,Byzantine Empire,HRV,11619.802966360969
800,Byzantine Empire,ITA,541813.1275012745
800,Byzantine Empire,MKD,6066.9030060512
800,Byzantine Empire,MLT,1975.5217825818154
800,Byzantine Empire,RUS,36254.78685311487
800,Byzantine Empire,TUR,4302417.938719329
800,Duchy of Gascony,ESP,134784.19737000504
800,Duchy of Gascony,FRA,5609.491255330663
800,Obotrites,DEU,82255.66347020864
800,Papal States,ITA,368609.8769590792
